action_id,triggered_on,student_id,severity,rule_id,rule_name,action,route_to,policy_basis,rationale,withdraw_prob_at_trigger,fail_prob_at_trigger,top_driver_withdraw,top_driver_fail,status
ACT00541,2025-03-22,STU0344,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 81.6% with 14 days until the next assessment.,0.0578,0.8164,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00542,2025-03-22,STU0548,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 81.0% with 13 days until the next assessment.,0.0578,0.8097,Lecture materials accessed (last 4w),Previous semester GPA,Pending
ACT00543,2025-03-22,STU0404,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 81.8% with 13 days until the next assessment.,0.0539,0.8181,Lecture materials accessed (last 4w),Grade variance across modules,Pending
ACT00544,2025-03-22,STU0307,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 80.2% with 10 days until the next assessment.,0.0521,0.8022,Lecture materials accessed (last 4w),Previous semester GPA,Pending
ACT00545,2025-03-22,STU0558,medium,FAIL_HIGH,Elevated failure risk on upcoming assessment,Invitation to weekly study-skills drop-in workshop,Academic Skills Team,Assessment Support Policy §5.2 (Targeted Skills Workshops),Predicted failure probability is 80.1% with 9 days until the next assessment.,0.0457,0.8006,Lecture materials accessed (last 4w),International student,Pending
ACT00546,2025-03-22,STU0168,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.6162,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00547,2025-03-22,STU0557,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.5964,0.8372,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00548,2025-03-22,STU0127,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.5793,0.8293,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00549,2025-03-22,STU0395,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.5699,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00550,2025-03-22,STU0471,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.5611,0.8378,Recent attendance (4-week avg),Past interventions received,Pending
ACT00551,2025-03-22,STU0150,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.558,0.8383,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00552,2025-03-22,STU0013,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.5554,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00553,2025-03-22,STU0379,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.5308,0.8371,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00554,2025-03-22,STU0507,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.525,0.8375,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00555,2025-03-22,STU0420,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.499,0.8319,Recent attendance (4-week avg),Past interventions received,Pending
ACT00556,2025-03-22,STU0212,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.4762,0.8367,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00557,2025-03-22,STU0199,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.4643,0.6684,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00558,2025-03-22,STU0596,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.4489,0.8381,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00559,2025-03-22,STU0237,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.4395,0.8246,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00560,2025-03-22,STU0015,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.4388,0.8372,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00561,2025-03-22,STU0194,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.4331,0.8326,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00562,2025-03-22,STU0425,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.418,0.0789,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00563,2025-03-22,STU0074,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.4121,0.6961,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00564,2025-03-22,STU0285,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.411,0.7891,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00565,2025-03-22,STU0333,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.4056,0.0684,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00566,2025-03-22,STU0029,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.3948,0.827,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00567,2025-03-22,STU0004,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 54.4% - in the 50-65% warning band.,0.3936,0.8197,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00568,2025-03-22,STU0242,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.3908,0.0742,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00569,2025-03-22,STU0242,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 58.3% - in the 50-65% warning band.,0.3908,0.0742,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00570,2025-03-22,STU0550,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.3881,0.8364,Recent attendance (4-week avg),Past interventions received,Pending
ACT00571,2025-03-22,STU0550,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.0% - in the 50-65% warning band.,0.3881,0.8364,Recent attendance (4-week avg),Past interventions received,Pending
ACT00572,2025-03-22,STU0581,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 62.6% - in the 50-65% warning band.,0.3867,0.8233,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00573,2025-03-22,STU0220,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.5% - in the 50-65% warning band.,0.3855,0.0844,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00574,2025-03-22,STU0478,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.4% - in the 50-65% warning band.,0.385,0.0712,Lecture materials accessed (last 4w),Previous semester GPA,Pending
ACT00575,2025-03-22,STU0224,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.7% - in the 50-65% warning band.,0.3843,0.8302,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00576,2025-03-22,STU0274,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.6% - in the 50-65% warning band.,0.3816,0.8349,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00577,2025-03-22,STU0230,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.8% - in the 50-65% warning band.,0.3812,0.8205,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00578,2025-03-22,STU0246,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 55.6% - in the 50-65% warning band.,0.3811,0.8246,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00579,2025-03-22,STU0571,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.5% - in the 50-65% warning band.,0.3808,0.0959,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00580,2025-03-22,STU0066,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 51.1% - in the 50-65% warning band.,0.3807,0.8312,Recent attendance (4-week avg),Past interventions received,Pending
ACT00581,2025-03-22,STU0017,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.378,0.3671,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00582,2025-03-22,STU0017,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 55.6% - in the 50-65% warning band.,0.378,0.3671,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00583,2025-03-22,STU0321,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.3758,0.8017,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00584,2025-03-22,STU0321,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.6% - in the 50-65% warning band.,0.3758,0.8017,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00585,2025-03-22,STU0304,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 64.7% - in the 50-65% warning band.,0.3681,0.8379,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00586,2025-03-22,STU0148,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.0% - in the 50-65% warning band.,0.3588,0.837,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00587,2025-03-22,STU0300,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 58.3% - in the 50-65% warning band.,0.3585,0.8304,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00588,2025-03-22,STU0565,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.3563,0.8377,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00589,2025-03-22,STU0565,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.1% - in the 50-65% warning band.,0.3563,0.8377,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00590,2025-03-22,STU0033,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.9% - in the 50-65% warning band.,0.3523,0.8321,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00591,2025-03-22,STU0451,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.5% - in the 50-65% warning band.,0.3458,0.8187,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00592,2025-03-22,STU0187,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 53.8% - in the 50-65% warning band.,0.3361,0.8367,Recent attendance (4-week avg),Past interventions received,Pending
ACT00593,2025-03-22,STU0294,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.6% - in the 50-65% warning band.,0.3359,0.8235,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00594,2025-03-22,STU0447,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 54.6% - in the 50-65% warning band.,0.3334,0.8308,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00595,2025-03-22,STU0575,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 58.7% - in the 50-65% warning band.,0.3303,0.829,Lecture materials accessed (last 4w),Previous semester GPA,Pending
ACT00596,2025-03-22,STU0310,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.3285,0.8204,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00597,2025-03-22,STU0005,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.6% - in the 50-65% warning band.,0.3278,0.514,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00598,2025-03-22,STU0139,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 52.8% - in the 50-65% warning band.,0.3246,0.7925,Recent attendance (4-week avg),Past interventions received,Pending
ACT00599,2025-03-22,STU0152,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 50.6% - in the 50-65% warning band.,0.3243,0.0905,Recent attendance (4-week avg),Recent attendance (4-week avg),Pending
ACT00600,2025-03-22,STU0351,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.2% - in the 50-65% warning band.,0.3168,0.0878,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00601,2025-03-22,STU0320,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.5% - in the 50-65% warning band.,0.3128,0.7929,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00602,2025-03-22,STU0315,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.3095,0.0649,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00603,2025-03-22,STU0315,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 59.1% - in the 50-65% warning band.,0.3095,0.0649,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00604,2025-03-22,STU0232,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.3067,0.0701,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00605,2025-03-22,STU0232,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.7% - in the 50-65% warning band.,0.3067,0.0701,Lecture materials accessed (last 4w),VLE login trend,Pending
ACT00606,2025-03-22,STU0551,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.3012,0.7664,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00607,2025-03-22,STU0551,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.4% - in the 50-65% warning band.,0.3012,0.7664,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00608,2025-03-22,STU0458,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.6% - in the 50-65% warning band.,0.2815,0.8271,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00609,2025-03-22,STU0477,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.2772,0.749,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00610,2025-03-22,STU0110,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.0% - in the 50-65% warning band.,0.2741,0.0663,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00611,2025-03-22,STU0184,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 60.6% - in the 50-65% warning band.,0.2727,0.5663,Lecture materials accessed (last 4w),Recent attendance (4-week avg),Pending
ACT00612,2025-03-22,STU0497,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 62.9% - in the 50-65% warning band.,0.2683,0.8229,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00613,2025-03-22,STU0117,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.2531,0.0596,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00614,2025-03-22,STU0117,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.0% - in the 50-65% warning band.,0.2531,0.0596,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00615,2025-03-22,STU0582,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.6% - in the 50-65% warning band.,0.2506,0.0619,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00616,2025-03-22,STU0164,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.7% - in the 50-65% warning band.,0.2502,0.8339,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00617,2025-03-22,STU0277,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.2152,0.0605,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00618,2025-03-22,STU0520,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.1975,0.4882,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00619,2025-03-22,STU0414,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.1924,0.8358,Recent attendance (4-week avg),Past interventions received,Pending
ACT00620,2025-03-22,STU0370,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.1773,0.7766,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00621,2025-03-22,STU0087,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 4 days remaining.",0.1748,0.0593,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00622,2025-03-22,STU0418,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.1725,0.7161,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00623,2025-03-22,STU0041,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 3 days remaining.",0.1703,0.1696,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00624,2025-03-22,STU0513,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.1576,0.794,Lecture materials accessed (last 4w),Grade variance across modules,Pending
ACT00625,2025-03-22,STU0113,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 7 days remaining.",0.1537,0.0848,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00626,2025-03-22,STU0267,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 61.3% - in the 50-65% warning band.,0.1494,0.0628,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00627,2025-03-22,STU0104,low,ATT_WARN,Attendance warning,Automated attendance warning email with study-skills resources,Personal Tutor,Academic Engagement Policy §2.2 (Attendance Warnings),Four-week attendance is 63.6% - in the 50-65% warning band.,0.1458,0.8365,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00628,2025-03-22,STU0197,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 6 days remaining.",0.1393,0.0605,Lecture materials accessed (last 4w),Past interventions received,Pending
ACT00629,2025-03-22,STU0397,low,BRIEF_UNREAD,Assessment brief unread close to deadline,Automated reminder email with a direct link to the assessment brief,Module Lead,Assessment Support Policy §5.3 (Pre-deadline Nudge),"The assessment brief has not been opened, with only 5 days remaining.",0.1359,0.6697,Lecture materials accessed (last 4w),Past interventions received,Pending
